"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"0:02:33.2693437","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\System32\wow64.dll","SUCCESS","CreationTime: 2009/07/14 7:26:35, LastAccessTime: 2009/07/14 7:26:35, LastWriteTime: 2009/07/14 9:41:57, ChangeTime: 2013/11/20 22:55:52, FileAttributes: A"
"0:02:33.2693719","crytolocker.exe","1492","CloseFile","C:\Windows\System32\wow64.dll","SUCCESS",""
"0:02:33.2695154","crytolocker.exe","1492","CreateFile","C:\Windows\System32\wow64.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2696353","crytolocker.exe","1492","CreateFileMapping","C:\Windows\System32\wow64.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:33.2697268","crytolocker.exe","1492","CreateFileMapping","C:\Windows\System32\wow64.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:33.2699815","crytolocker.exe","1492","Load Image","C:\Windows\System32\wow64.dll","SUCCESS","Image Base: 0x74a20000, Image Size: 0x3f000"
"0:02:33.2700036","crytolocker.exe","1492","CloseFile","C:\Windows\System32\wow64.dll","SUCCESS",""
"0:02:33.2707718","crytolocker.exe","1492","CreateFile","C:\Windows\System32\wow64win.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2709185","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\System32\wow64win.dll","SUCCESS","CreationTime: 2009/07/14 7:38:45, LastAccessTime: 2009/07/14 7:38:45, LastWriteTime: 2009/07/14 9:41:57, ChangeTime: 2013/11/20 22:55:52, FileAttributes: A"
"0:02:33.2709434","crytolocker.exe","1492","CloseFile","C:\Windows\System32\wow64win.dll","SUCCESS",""
"0:02:33.2710883","crytolocker.exe","1492","CreateFile","C:\Windows\System32\wow64win.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2712068","crytolocker.exe","1492","CreateFileMapping","C:\Windows\System32\wow64win.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:33.2713015","crytolocker.exe","1492","CreateFileMapping","C:\Windows\System32\wow64win.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:33.2715498","crytolocker.exe","1492","Load Image","C:\Windows\System32\wow64win.dll","SUCCESS","Image Base: 0x749c0000, Image Size: 0x5c000"
"0:02:33.2715729","crytolocker.exe","1492","CloseFile","C:\Windows\System32\wow64win.dll","SUCCESS",""
"0:02:33.2719830","crytolocker.exe","1492","CreateFile","C:\Windows\System32\wow64cpu.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2721088","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\System32\wow64cpu.dll","SUCCESS","CreationTime: 2009/07/14 7:26:26, LastAccessTime: 2009/07/14 7:26:26, LastWriteTime: 2009/07/14 9:41:57, ChangeTime: 2013/11/20 22:55:52, FileAttributes: A"
"0:02:33.2721337","crytolocker.exe","1492","CloseFile","C:\Windows\System32\wow64cpu.dll","SUCCESS",""
"0:02:33.2722822","crytolocker.exe","1492","CreateFile","C:\Windows\System32\wow64cpu.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2724260","crytolocker.exe","1492","CreateFileMapping","C:\Windows\System32\wow64cpu.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:33.2726389","crytolocker.exe","1492","CreateFileMapping","C:\Windows\System32\wow64cpu.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:33.2729757","crytolocker.exe","1492","Load Image","C:\Windows\System32\wow64cpu.dll","SUCCESS","Image Base: 0x74a90000, Image Size: 0x8000"
"0:02:33.2730342","crytolocker.exe","1492","CloseFile","C:\Windows\System32\wow64cpu.dll","SUCCESS",""
"0:02:33.2746888","crytolocker.exe","1492","RegOpenKey","HKLM\SOFTWARE\Microsoft\WOW64","NAME NOT FOUND","Desired Access: Query Value"
"0:02:33.2752095","crytolocker.exe","1492","CreateFile","C:\Windows\System32\wow64log.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"0:02:33.2755253","crytolocker.exe","1492","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x77500000, Image Size: 0x11f000"
"0:02:33.2782712","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Image Base: 0x75850000, Image Size: 0x100000"
"0:02:33.2789983","crytolocker.exe","1492","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x77500000, Image Size: 0x11f000"
"0:02:33.2792527","crytolocker.exe","1492","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x77400000, Image Size: 0xfa000"
"0:02:33.2797296","crytolocker.exe","1492","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2797737","crytolocker.exe","1492","QueryNameInformationFile","C:\Windows","SUCCESS","Name: \Windows"
"0:02:33.2798012","crytolocker.exe","1492","CloseFile","C:\Windows","SUCCESS",""
"0:02:33.2834382","crytolocker.exe","1492","CreateFile","C:\test","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2841695","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Image Base: 0x75850000, Image Size: 0x100000"
"0:02:33.2857967","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Image Base: 0x75af0000, Image Size: 0x46000"
"0:02:33.2909535","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","REPARSE","Desired Access: Read"
"0:02:33.2909972","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","Desired Access: Read"
"0:02:33.2910486","crytolocker.exe","1492","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:33.2910681","crytolocker.exe","1492","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSAppCompat","NAME NOT FOUND","Length: 548"
"0:02:33.2911328","crytolocker.exe","1492","RegQueryValue","HKLM\System\CurrentControlSet\Control\Terminal Server\TSUserEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"0:02:33.2911566","crytolocker.exe","1492","RegCloseKey","HKLM\System\CurrentControlSet\Control\Terminal Server","SUCCESS",""
"0:02:33.2912361","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value"
"0:02:33.2912585","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"0:02:33.2913470","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","REPARSE","Desired Access: Read"
"0:02:33.2915183","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","NAME NOT FOUND","Desired Access: Read"
"0:02:33.2915591","crytolocker.exe","1492","RegOpenKey","HKLM\Software\Wow6432Node\Policies\Microsoft\Windows\Safer\CodeIdentifiers","REPARSE","Desired Access: Query Value"
"0:02:33.2915859","crytolocker.exe","1492","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"0:02:33.2916188","crytolocker.exe","1492","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:33.2916376","crytolocker.exe","1492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80"
"0:02:33.2916585","crytolocker.exe","1492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"0:02:33.2917669","crytolocker.exe","1492","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value"
"0:02:33.2924043","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\user32.dll","SUCCESS","Image Base: 0x770a0000, Image Size: 0x100000"
"0:02:33.2929222","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Image Base: 0x76c20000, Image Size: 0x90000"
"0:02:33.2935159","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\lpk.dll","SUCCESS","Image Base: 0x76de0000, Image Size: 0xa000"
"0:02:33.2941186","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\usp10.dll","SUCCESS","Image Base: 0x771a0000, Image Size: 0x9d000"
"0:02:33.2952908","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS","Image Base: 0x76ff0000, Image Size: 0xac000"
"0:02:33.2966726","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\advapi32.dll","SUCCESS","Image Base: 0x757a0000, Image Size: 0xa0000"
"0:02:33.2972117","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\sechost.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2973227","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\SysWOW64\sechost.dll","SUCCESS","CreationTime: 2009/07/14 7:11:59, LastAccessTime: 2009/07/14 7:11:59, LastWriteTime: 2009/07/14 9:16:13, ChangeTime: 2013/11/20 22:58:15, FileAttributes: A"
"0:02:33.2973462","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\sechost.dll","SUCCESS",""
"0:02:33.2974791","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\sechost.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.2975894","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\sechost.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:33.2976793","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\sechost.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:33.2979066","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\sechost.dll","SUCCESS","Image Base: 0x77240000, Image Size: 0x19000"
"0:02:33.2979919","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\sechost.dll","SUCCESS",""
"0:02:33.2997470","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\rpcrt4.dll","SUCCESS","Image Base: 0x76a40000, Image Size: 0xf0000"
"0:02:33.3003956","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","Image Base: 0x75370000, Image Size: 0x60000"
"0:02:33.3012379","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","Image Base: 0x75360000, Image Size: 0xc000"
"0:02:33.3021293","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\oleaut32.dll","SUCCESS","Image Base: 0x77260000, Image Size: 0x8f000"
"0:02:33.3025243","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\ole32.dll","SUCCESS","Image Base: 0x75540000, Image Size: 0x15c000"
"0:02:33.3035476","crytolocker.exe","1492","CreateFile","C:\test\opengl32.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"0:02:33.3038078","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\opengl32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.3039444","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\SysWOW64\opengl32.dll","SUCCESS","CreationTime: 2009/07/14 7:28:25, LastAccessTime: 2009/07/14 7:28:25, LastWriteTime: 2009/07/14 9:16:12, ChangeTime: 2013/11/20 22:58:12, FileAttributes: A"
"0:02:33.3039715","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\opengl32.dll","SUCCESS",""
"0:02:33.3041132","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\opengl32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.3042295","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\opengl32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:33.3061176","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\opengl32.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:33.3065064","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\opengl32.dll","SUCCESS","Image Base: 0x74260000, Image Size: 0xc8000"
"0:02:33.3066162","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\opengl32.dll","SUCCESS",""
"0:02:33.3072695","crytolocker.exe","1492","CreateFile","C:\test\GLU32.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"0:02:33.3078253","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\glu32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.3080360","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\SysWOW64\glu32.dll","SUCCESS","CreationTime: 2009/07/14 7:28:11, LastAccessTime: 2009/07/14 7:28:11, LastWriteTime: 2009/07/14 9:15:22, ChangeTime: 2013/11/20 22:57:54, FileAttributes: A"
"0:02:33.3080605","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\glu32.dll","SUCCESS",""
"0:02:33.3082307","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\glu32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.3084085","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\glu32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:33.3089607","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\glu32.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:33.3092591","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\glu32.dll","SUCCESS","Image Base: 0x74490000, Image Size: 0x22000"
"0:02:33.3094792","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\glu32.dll","SUCCESS",""
"0:02:33.3101734","crytolocker.exe","1492","CreateFile","C:\test\DDRAW.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"0:02:33.3105979","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\ddraw.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.3107512","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\SysWOW64\ddraw.dll","SUCCESS","CreationTime: 2009/07/14 7:27:58, LastAccessTime: 2009/07/14 7:27:58, LastWriteTime: 2009/07/14 9:15:10, ChangeTime: 2013/11/20 22:57:50, FileAttributes: A"
"0:02:33.3107772","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\ddraw.dll","SUCCESS",""
"0:02:33.3109835","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\ddraw.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.3111645","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\ddraw.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:33.3217329","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\ddraw.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:33.3219935","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\ddraw.dll","SUCCESS","Image Base: 0x74170000, Image Size: 0xe7000"
"0:02:33.3220513","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\ddraw.dll","SUCCESS",""
"0:02:33.3225030","crytolocker.exe","1492","CreateFile","C:\test\DCIMAN32.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"0:02:33.3228061","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\dciman32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.3229391","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\SysWOW64\dciman32.dll","SUCCESS","CreationTime: 2009/07/14 7:25:21, LastAccessTime: 2009/07/14 7:25:21, LastWriteTime: 2009/07/14 9:15:09, ChangeTime: 2013/11/20 22:57:50, FileAttributes: A"
"0:02:33.3229637","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\dciman32.dll","SUCCESS",""
"0:02:33.3236098","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\dciman32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:33.3237637","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\dciman32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:33.3240524","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\dciman32.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:33.3273718","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\dciman32.dll","SUCCESS","Image Base: 0x74460000, Image Size: 0x6000"
"0:02:33.3274264","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\dciman32.dll","SUCCESS",""
"0:02:33.3278860","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\setupapi.dll","SUCCESS","Image Base: 0x75950000, Image Size: 0x19d000"
"0:02:33.3285285","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\cfgmgr32.dll","SUCCESS","Image Base: 0x753e0000, Image Size: 0x27000"
"0:02:33.3291009","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\devobj.dll","SUCCESS","Image Base: 0x75b40000, Image Size: 0x12000"
"0:02:33.3295110","crytolocker.exe","1492","CreateFile","C:\test\dwmapi.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
